ID_PARCEL,SURF_PARC,CODE_CULTU_2018,CODE_CULTU_2019,CODE_CULTU_2020
6812139,0.47,BTH,MIS,BTH
6812140,2,BTH,MIS,BTH
10898518,1.1,BTH,MIS,BTH
6812148,0.28,LU8,LUZ,LUZ
6812149,1.66,BTH,MIS,BTH
6812156,0.21,LU8,LUZ,LUZ
6818217,2.27,BTH,ORH,TRN
6818218,7.45,TRN,BTH,LIH
6818300,7.38,BTH,ORH,MIS
6818221,1.48,ORH,TRN,BTH
6818227,0.55,TRN,BTH,TRN
6818301,0.81,TRN,BTH,ORH
6818295,1.87,ORH,TRN,BTH
6818224,2.79,ORH,TRN,BTH
6818220,4.62,BTH,ORH,LIP
6818292,2.69,BTH,ORH,TRN
6818222,2.18,ORH,TRN,BTH
6818226,3.14,TRN,BTH,ORH
6818219,5.47,TRN,BTH,ORH
6818223,0.3,TRN,BTH,LUZ
6818293,5.62,ORH,TRN,BTH
6857625,0.34,BTH,CZH,BTH
6818298,2,ORH,TRN,BTH
6818299,0.57,ORH,TRN,BTH
6866583,3.29,ORH,RGA,BTH
6866657,5.6,TTH,RGA,BTH
6866576,4.47,MIE,BTH,TTH
6866567,3.98,BTH,TTH,PTR
6897455,0.29,PTR,PTR,PTR
6866582,2.1,MLG,MLG,MLG
6866580,2.56,BTH,TTH,PTR
6866578,1.76,BTH,TTH,PTR
10897288,3.27,TTH,ORH,PTR
6870315,14.32,LU6,LUZ,BTH
6870311,3.34,FVL,BTH,MIE
6870310,0.58,SGH,LEC,BTH
6892305,0.46,TTH,AVP,TTH
6892304,0.7,TTH,AVP,TTH
6892303,0.54,TTH,TTH,RGA
6892302,1.4,TTH,TTH,AVP
6892309,1.71,AVP,TTH,TTH
6857538,3.75,LEC,BTH,ORH
6857626,0.7,BTH,CZH,BTH
6817890,3.05,BTH,TRN,BTH
6817888,3.05,BTH,MIS,TRN
6817891,3.87,MIS,BTH,MIS
10901627,1.07,MIS,BTH,TRN
6817889,2.43,TRN,BTH,TRN
6764775,9.75,MIS,MIS,MIS
6764777,0.49,MIS,MIS,MIS
6764776,0.28,MIS,MIS,MIS
6859518,3.3,TTH,TTH,PTR
6859517,1.23,TTH,PTR,PTR
10908783,1.69,PTR,PTR,PTR
6817375,1.43,MIS,MIS,MIS
6819433,3.04,MIS,FVL,BTH
6819431,3.13,LU7,LUZ,MLF
6819427,1.41,MIS,SOJ,BTH
10892631,4.58,LU6,BTH,AVH
6876027,1.45,PTR,PTR,PTR
6859628,1.65,TTH,PTR,PTR
6859607,2.73,MLG,PTR,PTR
6859624,3.7,PTR,BTH,TTH
10908759,3.63,PTR,PTR,PTR
6876220,0.66,CZH,BTH,CHT
10908760,2.7,BTH,TTH,TTH
6859528,1.01,PTR,PTR,PTR
6859525,1,PTR,PTR,PTR
6859627,2.51,TTH,TTH,PTR
6859724,4.1,MLG,MLG,MLG
6859615,0.12,PTR,PTR,TTH
6859523,2.4,MLG,MLG,MLG
6859720,0.32,TTH,PTR,PTR
6859516,4.11,TTH,PTR,PTR
6870324,0.13,SRS,SRS,SRS
6870407,9.1,BTH,MIS,FVL
6870408,1.88,LU7,LUZ,LUZ
6830095,2,BTH,MIS,BTH
6830094,0.67,MIS,MIS,BTH
6815253,0.97,TTH,MIE,BTH
6815257,1.32,MIE,BTH,PTR
6815255,0.76,ORH,TTH,ORH
6815265,1.68,TTH,TTH,MLC
6815263,1.12,BTH,ORH,TTH
6767508,0.41,SGH,PTR,PTR
6762706,6,TTH,TTH,TTH
6762704,0.6,TTH,TTH,TTH
6762692,2.16,AVH,AVH,TTH
6762707,2.57,AVH,TTH,AVH
6805425,0.15,PTR,PTR,PTR
6805424,0.29,PTR,PTR,PTR
6805431,0.24,PTR,PTR,PTR
6764009,0.99,MIS,MIS,BDH
6764007,1.88,BTH,MIS,BDH
6764008,0.23,MIS,MIS,BDH
6774802,0.87,MLG,MLG,MLG
6774804,0.88,BTH,AVP,BTH
6764005,1.95,TRN,BTH,BTH
6875820,0.71,MIS,BTH,MIS
10897129,1.88,MIS,BTH,MIS
6875734,2.84,BTH,MIS,BTH
6875818,0.97,MIS,BTH,MIS
6876120,1.87,PTR,TTH,TTH
6876018,1.86,TTH,TTH,PTR
6752389,2.21,PTR,PTR,PTR
6764379,3.07,MIS,BTH,BTH
6764382,2.07,BTH,CZH,BTH
10898957,7.82,CZH,BTH,MIS
6764292,1.28,MIS,MIS,BTH
6764301,1.14,BTH,MIS,BTH
10898959,4.47,LU8,LUZ,LUZ
6828510,2.37,BTH,BTH,TRN
6875942,1.2,MIS,MIS,MIS
6875941,1.29,MIS,MIS,MIS
6875940,0.47,MIS,MIS,MIS
6764296,2.59,BTH,CZH,BTH
6764293,1.71,CZH,BTH,MIS
6828515,3.34,BTH,MIS,BTH
6828512,6,BTH,MIS,BTH
6828513,10.03,MIS,BTH,MIS
6828507,2.77,MIS,MIS,BTH
6858736,7.07,TTH,PTR,PTR
6858746,1.53,PTR,PTR,PTR
6858737,2.96,PTR,PTR,PTR
10910855,2.3,PTR,PTR,PTR
6875932,0.61,BTH,TRN,BTH
6800283,1.02,BTH,TRN,BTH
6800358,0.55,MIS,MIS,MIS
6876140,1.79,TTH,PTR,TTH
6876022,2.06,MIE,MIE,MIE
6876127,1.51,MIE,MIE,MIE
6877707,7.4,BTH,MIS,BTH
6877711,1.5,TRN,BTH,BTH
6875943,0.72,MIS,MIS,MIS
10913521,1.8,MIE,BTH,ORH
6802132,2.6,MIE,BTH,ORH
6802130,3.97,MIE,BTH,ORH
6802133,0.57,MIE,BTH,ORH
6802131,0.42,MIE,BTH,ORH
6806687,2.36,BTH,TTH,TRN
6812153,10.5,MIS,BTH,MIS
10898515,5.07,LU8,LUZ,LUZ
6812157,5.89,BTH,MIS,BTH
6812141,0.95,BTH,MIS,BTH
6815765,3.19,MIS,BTH,MIS
6815769,1.42,ORH,BTH,MIS
10903032,2.03,MIS,ORH,MIS
10903035,2.4,MIS,BTH,MIS
10903029,2.09,MIE,BTH,ORH
6852014,0.41,MIE,TTH,TTH
6852016,0.4,TTH,SGH,TTH
6852113,4.1,LUZ,LUZ,LUZ
10903619,6.27,BTH,ORH,LUZ
6852046,3.82,PTR,BTH,BTH
6852042,2.41,LUZ,LUZ,LUZ
6852044,0.5,MLG,MLG,MLG
10908491,2.22,TRN,BTH,MIS
10908493,5.35,BTH,MIS,BTH
6857247,1.1,TRN,BTH,MIS
10889929,0.46,SGH,MIE,BTH
10889930,1.6,TTH,MIE,TTH
10889931,1.06,TTH,BTH,TTH
6762144,0.36,BTH,BTH,FVL
6762141,0.17,BTH,BTH,ORP
10890240,1.82,ORP,ORP,PTR
6766926,1.65,PTR,PTR,PTR
6872498,0.37,TTH,TTH,MIE
10889934,0.71,TTH,SGH,MIE
6846988,0.79,PTR,PTR,PTR
10909572,1.14,AVP,AVP,MLG
6852005,3.08,LUZ,MIE,MIE
6796778,1,BTH,TTH,MLG
6835788,1.19,LUZ,LUZ,LUZ
6817010,1.74,MIS,PTR,PTR
6817008,1.97,MIS,PTR,PTR
6817009,2.2,BTH,PTR,PTR
6875822,1.54,MIS,LUZ,LUZ
6875823,0.92,BTH,MIS,BTH
6874905,1,BTH,BTH,BTH
6874907,2.18,BTH,BTH,BTH
6819561,2.65,MIS,BTH,BTH
6819586,2.55,BTH,MIS,BTH
6845640,2.63,LU7,LUZ,LUZ
6775369,0.88,PTR,PTR,PTR
6775370,2.26,LU8,LUZ,LUZ
6775367,1.45,PTR,PTR,PTR
6775366,0.32,PTR,PTR,PTR
6775365,1.37,LU6,LUZ,LUZ
6775374,4.49,LU8,LUZ,LUZ
6775363,1,LU6,LUZ,LUZ
10894573,0.59,TRN,MIS,TRN
6861503,1.14,TRN,BTH,BTH
6880097,4,PTR,LUZ,LUZ
10890802,2.75,BTP,MIE,MLC
10909520,2.55,MLG,MLG,MLG
6850003,2.8,MIE,BTH,MCR
6881031,1.97,BTH,BTH,TRN
6881032,1.13,BTH,TRN,BTH
6881027,0.72,TRN,BTH,BTH
6881026,0.73,TRN,BTH,BTH
6881025,1.05,TRN,BTH,BTH
6881028,1.73,BTH,BTH,TRN
6858040,2.04,BTH,BTH,BTH
6858045,3.1,MIS,BTH,BTH
6827796,2.21,PTR,PTR,PTR
6849937,1.97,PTR,PTR,PTR
6860996,11.73,MIS,BTH,MIS
6860997,0.79,MIS,BTH,MIS
6860990,3.67,BTH,TRN,BTH
6860994,1.79,MIS,BTH,MIS
6860989,3.35,MIS,BTH,MIS
6861000,1.61,BTH,MIS,BTH
6804675,2.1,BTH,BTH,BTH
10912057,1.63,TRN,BTH,BTH
10912073,0.73,BTH,BTH,SOG
6850086,1.31,MCR,MCR,MIE
10896375,1.72,BTH,TRN,BTH
6761663,1.63,MIS,BTH,MIS
6761664,0.9,BTH,BTH,AVP
6761662,1.37,BTH,MIS,BTH
6761657,1.05,BTH,BTH,BTH
6761661,0.76,BTH,MIS,BTH
6761658,0.96,BTH,MIS,BTH
6761656,1.93,BTH,MIS,BTH
6761660,0.43,BTH,MIS,BTH
6875354,6.95,BTH,TRN,BTH
6860573,6.15,PTR,PTR,PTR
6860575,3.97,BTH,TRN,BTH
10889155,1.1,AVP,PTR,PTR
6850019,2.42,LU6,LUZ,ORH
10894581,2.53,ORH,ORH,LUZ
6849936,2.03,BTH,EPE,MIE
10894572,3.21,BTH,MIE,BTH
6850007,1.5,LUZ,ORH,BTH
6850012,2.93,BTH,MCR,PTR
6850020,0.49,LU7,LUZ,LUZ
10889159,0.69,TTH,BTH,TTH
10903521,0.26,MIS,BTH,BTH
6829449,0.97,MIS,BTH,ORH
6829451,0.72,LU7,LUZ,LUZ
6830499,1.69,BTH,TRN,BTH
6830496,0.1,MIS,MIS,BTH
6828997,1.79,MIS,MIS,BTH
6830498,0.33,BTH,BTH,BTH
6830497,1.49,BTH,BTH,BTH
6828998,0.31,TRN,TRN,BTH
6893127,4.29,MIS,BTH,MIS
6874765,3.02,BTH,BTH,BTH
10896642,0.8,ORH,BTH,BTH
6875308,6.07,MIS,TRN,BTH
6850001,0.5,LUZ,LUZ,LUZ
6895256,0.95,PTR,TTH,PTR
6895158,1.85,PTR,TTH,PTR
6895165,0.9,MIE,MIE,TTH
6895240,2.87,MIE,MIE,TTH
6895257,3.28,PTR,PTR,PTR
6804679,3.67,BTH,BTH,SOG
10912101,1.6,BTH,BTH,BTH
6759617,0.9,TRN,BTH,ORH
6759616,2.2,ORH,TRN,BTH
6759618,1.22,BTH,MIS,BTH
6835716,1.65,BTH,MLG,MLG
6835717,1.67,AVP,TTH,BTH
6835649,2.66,PTR,BTH,ORH
6835638,4.85,TTH,ORH,TTH
6895249,2.43,PTR,MIE,MIE
6895323,7.52,TTH,TTH,MIE
10914053,0.43,TRN,BDH,TRN
6814965,1.14,MIE,BTH,MLG
10889500,2.26,PTR,PTR,PTR
6835714,1.56,ORH,TTH,BTH
6835644,0.67,BTH,AVP,AVP
6778331,3.1,BTH,BTH,TRN
10909476,1.4,PTR,PTR,PTR
10909477,1.44,BTP,MIE,PTR
6773030,1.08,PTR,PTR,PTR
10909491,0.8,BTP,MIE,BTH
6773022,2.63,MIS,BTH,MIS
6773033,3.89,BTH,MIS,BTH
10909492,2.74,MIE,BTH,MIE
6773029,1.55,MIE,BTH,TTH
6773117,0.55,BTP,MIS,BTH
6773018,0.59,MIS,AVP,MIE
6773023,3.83,ORH,MIE,ORH
6773122,2.06,BTP,MIE,PTR
6773016,2.83,MIS,ORH,MIE
6773021,0.72,MIS,ORH,MIE
6773124,0.91,AVP,MIS,AVP
6773121,1.45,MIE,TTH,MIS
10909659,1.38,PTR,PTR,PTR
6860126,3.12,BTH,BTP,BTP
6852039,4.96,MLG,MLG,MLG
6852119,1.03,MLG,MLG,MLG
6852120,4.51,PTR,BTH,ORH
6852198,2.7,MLG,MLG,MLG
6852114,3.68,MLG,MLG,MLG
6857136,0.96,BTH,LUZ,LUZ
6857144,0.58,BTH,LUZ,LUZ
6857241,1.96,BTH,LUZ,LUZ
6857151,2.14,BTH,TRN,BTH
6857242,0.92,BTH,MIS,BTH
6857138,1.45,BTH,MIS,BTH
6857139,0.69,BTH,TRN,BTH
6857155,7.78,MIS,BTH,BTH
6857143,0.8,BTH,TRN,BTH
6857245,1,CZH,BTH,BTH
6857141,5.79,CZH,BTH,BTH
6857150,2.28,CZH,BTH,BTH
6857246,2.04,MIS,BTH,MIS
6857152,2.39,BTH,MIS,BTH
6800476,0.61,TRN,BTH,BTH
6800545,1.76,BTH,ORH,TRN
6800543,1.58,BTH,ORH,TRN
6861901,4.58,BTH,TRN,BTH
6861903,11.84,BTH,BTH,TRN
6870890,3.48,FET,FET,FET
6871497,1.81,SOG,BTH,SAI
6774811,2,BTH,BTH,BTH
6890795,0.7,ORP,BTH,ORP
6890913,0.37,PTR,PTR,PTR
6834464,3.95,PTR,PTR,PTR
6834370,0.95,PTR,PTR,PTR
6890896,0.44,TTH,PTR,PTR
6890994,0.49,BTH,TTH,PTR
6890912,0.17,TTH,AVP,TTH
6890714,0.98,TTH,PTR,PTR
6858001,1.37,PTR,PTR,PTR
6890916,2.41,PTR,TTH,TTH
6890903,0.57,PTR,PTR,PTR
6890991,1.01,PTR,PTR,PTR
6890801,0.2,PTR,PTR,PTR
6823264,1.16,TTH,TTH,BTH
6777935,0.83,PTR,PTR,PTR
10912265,2.13,PTR,PTR,PTR
6776544,1.34,MIE,MIE,ORH
6776452,0.52,MIE,MIE,ORH
6820664,1.53,TTH,TTH,TTH
10897088,0.39,TTH,TTH,TTH
6897773,0.13,TTH,TTH,TTH
10897091,0.69,TTH,TTH,TTH
6764793,0.48,TTH,TTH,TTH
6858714,2.02,BTH,BTH,TRN
6862895,3.16,MIS,MIS,BTH
10911134,2.9,BTH,BTH,BTH
6862819,1.39,MIS,MIS,BTH
6790531,1.03,PTR,PTR,PTR
6863000,7.75,LU8,BTH,BTP
6839687,5.15,MIS,BTH,BTH
6839689,4,MIS,BTH,BTH
6839783,7.61,CZH,BTH,MIS
6839782,2.84,CZH,BTH,TRN
6839772,2.26,BTH,MIS,BTH
6839775,6.33,BTH,BTH,TRN
6839786,7.46,BTH,TRN,BTH
6839784,0.82,MIS,MIS,MIS
10914521,4.65,MIS,BTH,MIS
6783111,4.01,BTH,MIS,BTH
6782810,3.81,BTH,MIS,MIS
6782813,5.42,BTH,BTH,MIS
10912187,10.25,MIS,MIS,BTH
6782809,1.92,BTH,TRN,BTH
6782721,3,MIS,BTH,MIS
6759800,0.84,MIS,BTH,CZH
6759796,1.37,BTH,ORH,CZH
6839769,3.6,BTH,TRN,BTH
6839780,1.28,BTH,MIS,BTH
6839774,2.64,BTH,MIS,BTH
6839777,4.56,BTH,MIS,BTH
6839785,3.81,MIS,BTH,MIS
6804398,5.78,PTR,PTR,PTR
6829624,3.47,PTR,PTR,PTR
6788474,0.94,PTR,PTR,PTR
6787023,1.13,TTH,AVP,MLC
6759711,0.89,BTH,ORH,CZH
10889162,5.24,CAG,CAG,CAG
6804395,1.1,CAG,PTR,PTR
6822970,0.73,MCR,PTR,PTR
6822973,1.06,TTH,MCR,MCR
6822981,0.93,PTR,PTR,PTR
6759793,4.84,MIS,BTH,MIS
6759795,0.98,BTH,ORH,CZH
6787036,0.41,PTR,PTR,PTR
6759792,1.55,BTH,BTH,TRN
10893318,4.43,BTH,BTH,MIS
6814362,3.34,MIS,BTH,BTH
6783118,3.8,TRN,BTH,BTH
6782803,4.25,BTH,TRN,BTH
6783112,2.57,MIS,BTH,BTH
6789449,1.88,BTH,BTH,MIS
6783101,6.17,BTH,TRN,BTH
10912189,3.31,BTH,TRN,BTH
10903412,6.01,BTH,MIS,BTH
6759788,5.12,BTH,MIS,BTH
6884375,0.27,PTR,PTR,PTR
6884368,0.14,PTR,PTR,PTR
6884378,0.23,PTR,PTR,PTR
6884370,0.65,PTR,PTR,PTR
6884365,1.15,PTR,PTR,PTR
6884374,0.07,PTR,PTR,PTR
6884379,0.79,PTR,PTR,PTR
6884373,1.38,PTR,PTR,PTR
6884369,2.23,PTR,PTR,PTR
6884376,0.27,PTR,PTR,PTR
6814372,3.21,CZH,BTH,BTH
6814373,2.44,MIS,BTH,BTH
6814374,2.56,BTH,ORH,TRN
6814380,1.34,BTH,BTH,ORH
6814376,0.32,ORH,TRN,BTH
6814375,0.98,ORH,TRN,BTH
6814366,1.15,BTH,MIS,BTH
10893335,4.07,BTH,MIS,BTH
6814365,3.82,MIS,BTH,MIS
6814810,3.36,BTH,MIS,BTH
6814801,6.89,BTH,MIS,BTH
6814808,6.29,BTH,MIS,BTH
6814806,1.84,BTH,TRN,BTH
6814809,0.97,BTH,TRN,BTH
6814803,10.68,MIS,BTH,TRN
6814811,4,BTH,BTH,MIS
6752463,1.49,PTR,PTR,PTR
6752470,1.3,PTR,PTR,PTR
6759686,3,CZH,BTH,BTH
6884371,1.06,PTR,PTR,PTR
6875698,7.46,MIS,BTH,MIS
6875701,1.19,TRN,BTH,ORP
6875705,0.32,BTH,BTH,ORP
6875703,0.73,LU8,LUZ,LUZ
6875799,0.82,BTH,MIS,BTH
6875796,3.97,BTH,TRN,BTH
6875699,0.74,MIS,BTH,ORP
6814817,3.63,TRN,BTH,BTH
6814805,4.24,MIS,BTH,MIS
6814815,2.1,TRN,BTH,MIS
6782467,2.03,TTH,TTH,ORH
6782471,0.99,BTH,ORH,PTR
6821455,1.17,BTH,BTH,LUZ
6821448,2.25,TRN,BTH,BTH
6821375,1.75,BTH,BTH,ORH
6878106,10.02,MIS,BTH,MIS
6878105,9.7,BTH,TRN,BTH
6876672,8.86,TRN,BDH,BTH
10912149,3.13,MIS,BTH,BTH
6782722,1.28,TRN,BTH,BTH
6782720,4.4,MIS,BTH,BTH
6782811,4.49,BTH,MIS,BTH
6783201,3.4,BTH,MIS,BTH
6821282,7.78,BTH,CZH,BTH
6821367,0.46,AVP,AVP,TTH
6821277,0.81,ORH,ORH,CZH
6821272,1.84,ORH,ORH,CZH
6821449,0.82,BTH,TRN,BTH
6821458,1.07,BTH,BTH,TTH
10900315,2.24,BTH,BTH,TRN
6821452,0.92,LU8,LUZ,LUZ
6821285,3,BTH,BTH,TRN
6821357,1.41,BTH,TRN,BTH
6776190,1.39,BTP,BTP,MIE
6776199,0.45,BTP,BTP,SGH
6776195,0.32,BTP,BTP,ORH
6776191,0.69,BTP,BTP,ORH
6777857,3.08,MIS,BTH,TRN
6777863,1.52,PTR,PTR,PTR
6777861,5.12,PTR,PTR,PTR
10914148,0.08,PTR,PTR,PTR
10914147,1.46,PTR,PTR,PTR
6777862,1.19,PTR,PTR,PTR
10890664,0.89,PTR,PTR,PTR
10890665,1.03,PTR,PTR,PTR
6821446,0.78,BTH,BTH,CZH
6821364,1.07,CZH,BTH,BTH
6821368,0.58,BTH,TRN,BTH
6821363,0.85,CZH,BTH,BTH
6821381,0.22,CZH,BTH,BTH
6821286,1.83,BTH,BTH,CZH
6821445,3.33,TRN,BTH,BTH
6821284,0.32,BTH,TRN,BTH
6821450,0.41,BTH,BTH,TRN
6821456,1.15,TTH,TTH,ORH
6816972,0.48,MIS,MIS,MIS
6816966,2.19,BTH,BTH,BTH
6816971,1.17,CZH,BTH,BTH
6759606,3.08,BTH,TRN,BTH
6823665,1.1,CHT,CHT,CHT
6823657,0.5,BTH,CHT,AVP
6876068,0.98,PPR,BTH,BTH
6876087,0.55,BTH,TRN,ORP
6876067,1.43,ORH,TRN,BTH
6875960,0.56,BTH,BTH,PTR
6875957,1.07,ORH,TRN,BTH
6876064,0.14,ORH,TRN,BTH
6875975,0.4,BTH,TRN,BTH
6876071,0.51,ORH,TRN,BTH
6876072,1.3,BTH,TRN,BTH
6875970,0.29,BTH,TRN,BTH
6875965,0.19,BTH,TRN,SGH
10896347,1.67,BTH,BTH,ORP
6875959,0.19,PPR,BTH,BTH
6876078,1.4,BTH,TRN,PTR
6821274,0.73,BTH,BTH,TRN
6821454,2.26,BTH,BTH,CZH
6821444,1.36,BTH,BTH,TRN
6821451,0.56,ORH,ORH,AVP
6782476,0.69,PTR,PTR,PTR
6834373,2.81,PTR,PTR,PTR
6867089,0.37,BTH,PTR,PTR
6876077,0.65,TRN,BTH,BTH
6875961,0.41,TRN,BTH,BTH
6875956,1.06,BTH,PTR,SGH
6875962,0.4,BTH,PTR,SGH
6875968,0.86,BTH,TRN,SGH
6875967,0.54,TRN,BTH,BTH
6876062,0.83,TRN,BTH,BTH
6875963,7.1,BTH,BTH,TRN
6876175,0.15,BTH,BTH,TRN
6876076,3.09,TRN,BTH,BTH
6875971,1.59,ORH,PTR,PTR
10896363,0.34,TRN,BTH,BTH
6876069,0.8,TRN,BTH,BTH
6876176,0.7,TRN,BTH,BTH
6834472,1.14,TTH,TTH,TTH
6834449,4.22,PTR,PTR,PTR
6876171,0.85,ORH,PTR,AVP
6834451,3.15,PTR,PTR,PTR
6834450,0.91,BTH,BTH,TTH
6864125,1.92,MIE,MIS,BTH
6864135,2.85,MIS,MIS,MIE
6864055,1.3,BTH,BTH,BTH
6864145,0.94,MIE,BTH,CZH
6864139,5.99,BTH,MIE,MIE
6864052,6.82,PTR,PTR,PTR
6771337,5.83,BTH,TRN,BTH
6771328,4.91,BTH,MIS,MIS
6771229,2.91,TRN,BTH,BTH
6771235,1.9,TRN,MIS,FVL
6771230,3.11,TRN,BTH,LIH
10903366,1.97,MIE,BTH,BTH
6816674,0.25,MIE,BTH,BTH
6816673,0.54,MIE,BTH,MIE
6773145,1.98,PTR,PTR,PTR
6874259,5.89,BTH,BTH,ORH
6874257,2.62,BTH,BTH,ORH
6874258,2.16,TRN,BTH,BTH
6774810,0.7,BTH,ORH,TRN
6774809,0.56,ORH,ORH,CZH
6890343,2.06,BTH,MCR,MLG
10902071,3.96,MPC,PTR,PTR
6874903,2.35,BTH,BTH,ORH
6874904,0.61,BTH,BTH,ORH
6863910,1.38,BTH,TTH,TTH
10911896,4.74,CZH,BTH,TTH
10911904,1.22,PTR,PTR,BTH
6863912,6.43,BTH,TTH,TTH
6863913,3.75,BTH,TTH,RGA
6773137,1.29,MIE,PTR,PTR
6773140,1.49,MIE,PTR,PTR
6773142,0.81,MIE,PTR,PTR
10902072,0.65,LU8,MLG,MLG
10902059,4.4,PTR,PTR,PTR
6890354,1.05,LU8,PTR,PTR
6820488,2.23,PTR,PTR,PTR
6770097,0.28,TTH,TTH,TTH
10911894,2.72,TTH,MLG,MLG
6863830,9.46,TTH,MLG,MLG
10911895,3.64,BTH,TTH,RGA
6863829,1.26,BTH,TTH,RGA
6863982,7.02,MLG,MLG,BTH
6873824,0.25,LU8,LUZ,LUZ
6874248,1.84,TR8,TRE,TRE
6874242,0.96,SRS,TRE,TRE
6873817,0.28,LU8,DTY,PTR
10912240,2.64,MIS,BTH,BTH
10912248,1.41,BTH,BTH,BTH
6776016,1.54,TTH,TTH,TTH
6818654,4.13,TTH,TTH,PTR
6818656,1.95,MLG,PTR,PTR
6770543,8.28,BTH,TRN,BTH
6770559,1.56,BTH,BTH,CZH
6770553,2.8,TRN,BTH,MIS
6770462,1.62,BTH,BTH,CZH
6770552,1.47,MIS,BTH,MIS
6770460,3.5,MIS,MIS,MIS
6876192,1.3,BTH,MIS,BTH
10906121,9.23,MIS,BTH,MIS
6876177,0.84,MIS,MIS,MIS
6876179,2.48,BTH,MIS,BTH
6856300,1.12,LU7,LUZ,LUZ
6856299,5.8,LU7,LUZ,LUZ
6760543,0.53,MIS,BTH,BTH
6760544,0.46,BTH,BTH,MIS
6760545,0.41,MIS,BTH,BTH
6760550,0.79,MIS,MIS,BTH
6858930,3.95,BTH,TRN,BTH
6875484,1.31,PTR,PTR,PTR
6831164,0.8,AVP,PTR,PTR
6770469,3.28,CZH,BTH,TRN
6770468,5.5,BTH,BTH,ORH
6770548,1.53,BTH,BTH,ORH
6770463,3.1,BTH,MIS,BTH
6770544,3.09,BTH,BTH,CZH
6770551,2.68,TRN,BTH,MIS
6760235,0.64,TTH,MIE,TTH
6760310,0.67,BTH,MIE,PTR
6760228,1.12,BTH,MIE,BTH
6760230,0.55,MIE,BTH,MIE
6760316,1.29,MIE,BTH,MIE
6837252,4.1,LU7,LUZ,LUZ
6858944,4.1,BTH,TRN,BTH
6858931,1.94,TRN,BTH,BTH
6858933,2.82,MIS,BTH,MIS
6858943,2,TRN,BTH,BTH
6858932,6.36,BTH,MIS,BTH
6858934,0.98,TRN,BTH,BTH
6762815,0.77,BTH,MIS,BTH
6762816,3.7,BTH,MIS,BTH
6814048,7.82,MIS,TRN,BTH
6813964,8.68,BTH,BTH,MIS
6815709,1.23,TRN,BTH,BTH
6815708,1.3,BTH,MIS,BTH
6814076,1.41,TRN,BTH,BTH
6777521,1.96,TTH,TTH,TTH
10898827,1.1,BTH,BTH,TRN
10914433,0.15,LU8,LUZ,LUZ
6884412,2.93,PTR,PTR,PTR
10911988,3.49,MLG,PTR,MCR
6837256,4.79,LU7,LUZ,LUZ
6866823,1.23,BTH,MIS,BTH
6813967,2.37,MIS,BTH,MIS
6814050,0.32,TRN,BTH,BTH
6814054,4.4,MIS,BTH,TRN
10896829,10.27,BTH,MIS,BTH
6813965,2.92,TRN,BTH,MIS
10904006,3,MIS,MIS,MIS
6824032,0.62,TTH,TTH,TTH
6754934,0.8,LU8,LUZ,LUZ
10911991,3.1,MLG,MLG,PTR
6884497,3.06,MLG,PTR,MCR
6884422,2.56,MCR,FSG,MCR
6884503,3.49,MCR,MLG,PTR
6786475,1.07,LDP,MCR,LDP
6884424,2.83,LDP,MCR,LDP
6786480,1.64,LDP,MCR,LDP
10911999,0.48,MCR,MLG,PTR
6884494,1.07,LDP,MCR,LDP
6884496,1.04,MCR,MLG,PTR
6786489,2.23,MCR,MLG,PTR
6884493,0.99,MCR,MLG,PTR
6884408,1.3,SOG,LDP,MCR
6884423,1.52,SOG,LDP,MCR
6884419,6.15,SOG,MCR,MIE
10912030,4.28,PTR,MCR,MCR
6786481,1.01,MIE,LDP,MCR
6884421,1.96,MIE,LDP,MCR
6824035,0.57,TTH,TTH,TTH
10912074,4.07,MIE,PTR,PTR
6786488,1.88,MLG,PTR,MIE
10912081,1.57,SOG,LUZ,LUZ
6884409,1.12,MCR,MIE,LUZ
10912082,0.22,PTR,PTR,PTR
10912091,1.16,MCR,MIE,LUZ
6777519,0.51,ORH,CZH,TTH
6777523,0.94,SGH,SGH,SGH
6777517,0.87,TTH,TTH,CZH
6777522,0.84,TTH,TTH,MCR
6864038,0.59,BTH,BTH,BTH
6828211,0.72,TR6,BTH,BTH
10895885,0.79,LU6,BTH,BTH
6828210,0.64,TR6,BTH,BTH
6858694,4.02,BTH,TRN,BTH
6775218,0.25,BTH,BTH,ORH
6775215,1.3,BTH,BTH,TRN
6754404,2.53,ORH,SOG,SOG
6864050,1.95,MIE,BTH,MIE
6864128,3.77,LU7,LUZ,LUZ
6864232,6.68,BTH,MIS,MIS
6864228,2.35,MIE,MIE,MIE
6864222,1.29,LU7,MIE,BTH
6864231,1.24,TTH,MIE,TTH
6864133,2.43,MIE,BTH,MIE
6864123,9.39,MIS,BTH,MIS
6864051,1.65,MIE,BTH,MIE
6875401,3.83,LU8,LUZ,LUZ
6828205,2.45,BTH,ORH,TRN
6754403,1.09,TRN,BTH,ORH
6754396,1.24,ORH,EPE,TRN
10906309,0.63,MCR,PTR,PTR
6864057,0.74,MIE,BTH,PTR
6864141,9.73,BTH,MIE,BTH
6824044,0.23,TTH,TTH,TTH
6828208,13.41,ORH,TRN,BTH
6828202,14.08,BTH,BTH,ORH
6828206,10.16,BTH,TRN,BTH
6828119,7.07,BTH,ORH,TRN
6828207,6.99,BTH,ORH,TRN
6845995,1.44,MCR,TTH,PTR
6845992,1.93,PTR,PTR,PTR
