system:index,belongsTo,pointID,.geo
00020000000000003306_00000000000000008854,63357,6814831,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000086b8_00000000000000006309,63087,6861617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008b25_00000000000000001ea7,63342,6762835,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000007dd0_00000000000000008854,63357,6818564,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000735c_0000000000000000518e,63299,6897276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000ace4_00000000000000001ea7,63342,6761238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000a57_0000000000000000706c,63409,6853474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005f9a_0000000000000000461a,63435,6757400,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000067ed_00000000000000006cec,63292,6781774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001502_00000000000000006c87,63447,13272608,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003941_00000000000000001ea7,63342,6783686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a1e3_000000000000000045dc,63101,6882734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008452_00000000000000001862,63377,6812220,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008265_00000000000000006c87,63447,6810758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000ab34_00000000000000001862,63377,6751410,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008264_00000000000000006c87,63447,6812222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008261_00000000000000006c87,63447,6812208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000ab20_00000000000000001862,63377,6751455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008461_00000000000000006c87,63447,6812223,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008453_00000000000000001862,63377,6810757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000015c8_00000000000000002780,63410,13273598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a1ec_000000000000000045dc,63101,6882802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a22b_000000000000000045dc,63101,6882909,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000065e7_000000000000000004d4,63152,6793316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000970c_000000000000000028ee,63450,6853749,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001fb8_000000000000000042e5,63225,13283217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000586c_00000000000000003cb8,63053,6770754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005993_00000000000000001659,63048,6889921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000970e_000000000000000028ee,63450,6853834,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002134_000000000000000028ee,63450,13285585,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000022e6_00000000000000003a6b,63041,13288692,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000207c_00000000000000003cb8,63053,13284011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000015c9_00000000000000002780,63410,13273599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006527_000000000000000004d4,63152,6794080,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008f32_00000000000000001659,63048,10890845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006786_000000000000000045a8,63118,6837809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000003c0_000000000000000045a8,63118,6847162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001dc9_00000000000000007eec,63320,13281219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001d42_0000000000000000773c,63165,13280657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000007ba4_00000000000000001659,63048,6845995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001e64_00000000000000004bea,63359,13281722,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000aacb_00000000000000004040,63060,6838079,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005d07_000000000000000028ee,63450,10904161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005866_000000000000000045a8,63118,6774962,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000059cf_000000000000000004d4,63152,6836783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008b64_000000000000000025e6,63281,6808590,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a49a_0000000000000000702d,63274,6884387,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000035dd_000000000000000042e5,63225,10903652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005813_00000000000000005bcc,63373,10909551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005f85_00000000000000004040,63060,6886938,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006703_00000000000000004040,63060,6824966,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000429d_000000000000000004d4,63152,6879940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004afd_00000000000000003ee8,63191,6762988,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000007b76_00000000000000001659,63048,10906309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a462_00000000000000007eec,63320,10889924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000007bab_00000000000000001659,63048,6845976,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000020ba_00000000000000005bcc,63373,13284344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006062_00000000000000001118,63304,6886856,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a45e_000000000000000045a8,63118,10889948,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000003aa_000000000000000045a8,63118,6847065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003eaf_000000000000000032ee,63067,10889259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000044e7_00000000000000005bcc,63373,10889901,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003121_00000000000000005bcc,63373,6887401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000031b3_00000000000000004040,63060,6783183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006a6c_000000000000000025e6,63281,10906811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004ae0_00000000000000003ee8,63191,10896798,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000035cb_000000000000000042e5,63225,6892561,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000059e4_00000000000000005bcc,63373,6836788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000971a_000000000000000045a8,63118,6885287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000e3a_00000000000000004040,63060,6837964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003f7f_000000000000000032ee,63067,6864105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005cfa_000000000000000028ee,63450,6809751,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009734_000000000000000045a8,63118,10892183,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000018a2_00000000000000001862,63377,13275419,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008b65_000000000000000025e6,63281,6808591,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003ebb_000000000000000032ee,63067,6863931,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005892_000000000000000045a8,63118,6774947,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009a3e_000000000000000032ee,63067,6890231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000249d_00000000000000007eec,63320,13291719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004b62_000000000000000045a8,63118,6891851,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002132_000000000000000028ee,63450,13285558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004bd9_00000000000000007eec,63320,6891850,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000040c_00000000000000007eec,63320,6824061,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a45d_000000000000000045a8,63118,6784337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000aac7_00000000000000004040,63060,6837979,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001c3c_00000000000000007eec,63320,13279798,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000031e2_00000000000000002780,63410,6880798,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004015_00000000000000000984,63170,6800263,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000057ca_00000000000000003cb8,63053,6798497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a9c8_00000000000000003d9d,63237,6835173,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004e91_00000000000000003cb8,63053,6888948,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000004d2_000000000000000045a8,63118,6823897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005d11_000000000000000028ee,63450,6807882,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000035cc_000000000000000042e5,63225,6892464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005095_00000000000000006f8b,63094,6840379,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000609b_00000000000000006c87,63447,6806610,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001efc_000000000000000045a8,63118,13282547,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004b2d_000000000000000045a8,63118,6891853,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005f92_00000000000000001862,63377,6886940,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000015df_000000000000000045a8,63118,13273668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000023f7_000000000000000065d8,63433,13290139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001e3f_0000000000000000593d,63186,13281554,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006a82_000000000000000025e6,63281,10906816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006395_0000000000000000518e,63299,6828597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005f8d_00000000000000001862,63377,6885557,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a094_00000000000000003fc3,63360,6758613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004b63_000000000000000045a8,63118,6890172,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000059ea_00000000000000005bcc,63373,10898285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000dfb_000000000000000042e5,63225,6892470,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000059ee_000000000000000004d4,63152,10898269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000249f_00000000000000007eec,63320,13291721,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005865_000000000000000045a8,63118,6774949,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000af4f_00000000000000003fc3,63360,6846772,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001d23_00000000000000008237,63055,13280585,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000050fb_000000000000000045a8,63118,10909273,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003db4_00000000000000003cb8,63053,6843816,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000057d5_00000000000000003cb8,63053,6798496,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005607_00000000000000001862,63377,6792354,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000ae43_000000000000000004d4,63152,6782317,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000083c8_000000000000000042e5,63225,6800227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004231_000000000000000045a8,63118,6831866,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000044ea_00000000000000003fc3,63360,6768464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000df0_00000000000000000984,63170,6778486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001d2e_00000000000000002353,63385,13280600,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004adf_00000000000000003ee8,63191,6762992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001e10_00000000000000004ab9,63283,13281449,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001f0b_000000000000000045a8,63118,13282568,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002130_000000000000000028ee,63450,13285556,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003eb6_000000000000000025e6,63281,6864110,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004454_00000000000000005bcc,63373,6768471,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a4ae_000000000000000058ee,63339,10889928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005855_000000000000000045a8,63118,6774868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001e6f_00000000000000003cb8,63053,13281860,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000007c83_00000000000000004bea,63359,6790150,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000003cc_00000000000000004c27,63064,6761012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003f56_000000000000000058ee,63339,6821104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005864_000000000000000045a8,63118,6774861,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006706_00000000000000004040,63060,6824971,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000021e6_000000000000000058ee,63339,13287013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ef_00000000000000004040,63060,10906438,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001791_00000000000000005a85,63462,13274681,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001ec1_00000000000000004ab9,63283,13282223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000211f_0000000000000000818b,63460,13285245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003f31_000000000000000025e6,63281,6804924,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000099d3_0000000000000000773c,63165,6761459,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a15d_00000000000000004bea,63359,6885279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004bd3_00000000000000003fc3,63360,6754735,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a17c_00000000000000001862,63377,6820158,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004aa0_00000000000000006cec,63292,6873638,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000058f7_00000000000000000c2d,63163,6797495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003df9_00000000000000004c27,63064,6868734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000597e_0000000000000000818b,63460,6834615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000ade5_00000000000000004bea,63359,6894220,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000015b6_0000000000000000818b,63460,13273445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004e1d_000000000000000045a8,63118,6787941,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000003d_00000000000000002180,63130,6824257,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005e6d_00000000000000005bcc,63373,10911372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005fec_00000000000000006c87,63447,6874815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008983_00000000000000004bea,63359,6833197,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000021a4_00000000000000003d9d,63237,13286410,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005342_0000000000000000773c,63165,6886017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001e78_000000000000000045a8,63118,13281879,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004ba2_00000000000000007eec,63320,6891847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001677_000000000000000045dc,63101,13274088,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000021d9_00000000000000000984,63170,13286958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000190e_00000000000000004c1b,63110,13276170,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009881_000000000000000045dc,63101,10889239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000315c_000000000000000004d4,63152,6893267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000315d_000000000000000004d4,63152,6893271,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005786_00000000000000006f8b,63094,6834911,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a7f3_00000000000000003d9d,63237,6805601,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009465_00000000000000002cd9,63209,6849213,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009eba_000000000000000045dc,63101,6845926,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002220_000000000000000045a8,63118,13287411,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000345e_00000000000000004c1b,63110,6803876,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003f67_00000000000000005a85,63462,6806294,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000098d8_00000000000000003a6b,63041,6879542,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000060d6_00000000000000000984,63170,10905050,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006133_00000000000000000984,63170,6851178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005064_00000000000000000984,63170,6824217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009f98_00000000000000001862,63377,6820141,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000052c_00000000000000001862,63377,6756252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000244c_00000000000000004040,63060,13291114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000554b_0000000000000000818b,63460,6842633,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000584c_00000000000000006f8b,63094,10898948,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006060_00000000000000001862,63377,6885567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008a70_000000000000000042e5,63225,6836673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004eca_000000000000000045a8,63118,6853807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005da6_0000000000000000818b,63460,6823684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000622a_00000000000000004040,63060,6796729,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000008a76_000000000000000042e5,63225,6836675,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000039fc_00000000000000003d9d,63237,6810775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000060e3_000000000000000025e6,63281,6790319,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000090f2_00000000000000001ea7,63342,6778779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000240e_00000000000000002180,63130,13290430,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002114_000000000000000065d8,63433,13285143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000165d_000000000000000045dc,63101,13274020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005947_0000000000000000818b,63460,10898104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005fe8_00000000000000001118,63304,6875021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000084e5_00000000000000004c1b,63110,10896814,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002199_00000000000000003d9d,63237,13286375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004e27_000000000000000045a8,63118,10909333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000007565_000000000000000042e5,63225,6876127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002187_00000000000000000984,63170,13286300,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004c1e_00000000000000003fc3,63360,10896759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000390_00000000000000001862,63377,6756067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005ecc_00000000000000008237,63055,6844960,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000003b0_00000000000000005a85,63462,6779726,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001c4e_00000000000000001b77,63176,13279900,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000037e_00000000000000001862,63377,6756071,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001c0d_00000000000000002353,63385,13279717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004b8a_00000000000000001118,63304,6754119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001582_00000000000000004bea,63359,13273230,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000dd6_00000000000000001862,63377,6844081,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001732_000000000000000045dc,63101,13274481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001709_0000000000000000808b,63115,13274400,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005fc7_00000000000000006f8b,63094,6874913,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000aaa7_00000000000000004040,63060,6837880,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000097e9_0000000000000000461a,63435,6786171,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000025d6_000000000000000045dc,63101,13292964,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a8f3_00000000000000004040,63060,6760855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000039_00000000000000005a85,63462,6824241,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000741_0000000000000000818b,63460,6814394,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003476_00000000000000004ab9,63283,6792578,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000003b7_00000000000000005a85,63462,6779988,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000020dd_00000000000000000c2d,63163,13284495,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000500a_000000000000000042e5,63225,6769483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005949_0000000000000000818b,63460,6834622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001686_000000000000000045dc,63101,13274105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002119_00000000000000006f2b,63289,13285151,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006256_000000000000000058ee,63339,10912891,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003f2b_00000000000000004c27,63064,6868744,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001d14_00000000000000004c1b,63110,13280554,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006538_00000000000000000984,63170,6833591,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005b7f_00000000000000000984,63170,6796150,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000926d_00000000000000003194,63403,6770175,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ec_00000000000000004040,63060,10906440,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000ae23_00000000000000004c1b,63110,6895559,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000018c1_0000000000000000773c,63165,13275693,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000068b9_0000000000000000818b,63460,6800652,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000aa6d_00000000000000005bcc,63373,6905728,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005b5a_00000000000000000984,63170,6796223,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000002484_00000000000000002180,63130,13291599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000502f_00000000000000004ab9,63283,6824221,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000015b7_0000000000000000818b,63460,13273446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000051cd_00000000000000006f8b,63094,10904420,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004a11_00000000000000000a5c,63436,10895777,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000053d_0000000000000000818b,63460,6790818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000006146_00000000000000000c2d,63163,10903515,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003c56_00000000000000001659,63048,6756680,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009ec9_000000000000000045dc,63101,6843032,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000001722_000000000000000045dc,63101,13274463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004b52_000000000000000045a8,63118,6892206,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009e57_000000000000000045dc,63101,6843132,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000006cb_00000000000000005e78,63159,6791323,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004e65_0000000000000000530d,63422,6865201,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000004dc9_0000000000000000773c,63165,10900513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000009b6d_00000000000000003d9d,63237,6892698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000003292_00000000000000000c2d,63163,10910312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000577a_00000000000000006f8b,63094,6834809,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000005c4f_000000000000000065d8,63433,6788872,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000533d_0000000000000000773c,63165,6886278,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000404_00000000000000007eec,63320,6824070,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000a10_00000000000000001862,63377,6887340,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000091e_00000000000000000a5c,63436,6798907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000042e0_00000000000000001b77,63176,6877128,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000058b7_00000000000000005a85,63462,6791445,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000a2b8_000000000000000045dc,63101,6872068,"{""type"":""MultiPoint"",""coordinates"":[]}"
